sensor_id,zone_id,timestamp,displacement_mm_day,vibration,pore_pressure,strain,rainfall_mm,risk_level
SNS-zone_12-01,zone_12,2026-05-09T00:00:00Z,120.5,0.443,92.81,1012.26,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-09T00:00:00Z,4.44,0.022,31.82,100.1,0.0,safe
SNS-zone_14-01,zone_14,2026-05-09T00:00:00Z,4.37,0.023,32.53,106.04,0.0,safe
SNS-zone_15-01,zone_15,2026-05-09T00:00:00Z,4.02,0.017,38.69,105.94,0.0,safe
SNS-zone_16-01,zone_16,2026-05-09T00:00:00Z,4.33,0.019,37.81,111.24,0.0,safe
SNS-zone_01-01,zone_01,2026-05-10T00:00:00Z,2.76,0.024,34.55,105.54,0.0,safe
SNS-zone_02-01,zone_02,2026-05-10T00:00:00Z,2.92,0.021,33.47,100.04,0.0,safe
SNS-zone_03-01,zone_03,2026-05-10T00:00:00Z,6.6,0.024,42.97,124.78,0.0,safe
SNS-zone_04-01,zone_04,2026-05-10T00:00:00Z,6.2,0.022,35.24,113.58,0.0,safe
SNS-zone_05-01,zone_05,2026-05-10T00:00:00Z,3.88,0.016,29.87,100.75,0.0,safe
SNS-zone_06-01,zone_06,2026-05-10T00:00:00Z,55.82,0.195,67.02,469.67,0.0,warning
SNS-zone_07-01,zone_07,2026-05-10T00:00:00Z,56.04,0.18,60.99,450.63,0.0,warning
SNS-zone_08-01,zone_08,2026-05-10T00:00:00Z,52.92,0.184,64.42,482.45,0.0,warning
SNS-zone_09-01,zone_09,2026-05-10T00:00:00Z,5.15,0.019,31.97,104.73,0.0,safe
SNS-zone_10-01,zone_10,2026-05-10T00:00:00Z,55.08,0.181,61.39,484.6,0.0,warning
SNS-zone_11-01,zone_11,2026-05-10T00:00:00Z,120.5,0.436,93.79,1025.77,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-10T00:00:00Z,120.5,0.445,91.42,1010.57,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-10T00:00:00Z,4.15,0.012,29.31,92.76,0.0,safe
SNS-zone_14-01,zone_14,2026-05-10T00:00:00Z,4.16,0.016,34.56,99.27,0.0,safe
SNS-zone_15-01,zone_15,2026-05-10T00:00:00Z,4.34,0.016,36.12,108.94,0.0,safe
SNS-zone_16-01,zone_16,2026-05-10T00:00:00Z,4.84,0.014,37.43,100.69,0.0,safe
SNS-zone_01-01,zone_01,2026-05-11T00:00:00Z,4.34,0.021,33.01,103.7,0.0,safe
SNS-zone_02-01,zone_02,2026-05-11T00:00:00Z,5.18,0.023,34.13,99.63,0.0,safe
SNS-zone_03-01,zone_03,2026-05-11T00:00:00Z,5.92,0.018,40.62,125.23,0.0,safe
SNS-zone_04-01,zone_04,2026-05-11T00:00:00Z,6.2,0.015,33.32,112.38,0.0,safe
SNS-zone_05-01,zone_05,2026-05-11T00:00:00Z,4.31,0.01,30.16,90.76,0.0,safe
SNS-zone_06-01,zone_06,2026-05-11T00:00:00Z,53.74,0.181,69.22,427.56,0.0,warning
SNS-zone_07-01,zone_07,2026-05-11T00:00:00Z,56.4,0.187,66.48,435.5,0.0,warning
SNS-zone_08-01,zone_08,2026-05-11T00:00:00Z,55.9,0.195,62.94,473.64,0.0,warning
SNS-zone_09-01,zone_09,2026-05-11T00:00:00Z,3.62,0.018,31.69,102.05,0.0,safe
SNS-zone_10-01,zone_10,2026-05-11T00:00:00Z,53.72,0.199,63.46,486.85,0.0,warning
SNS-zone_11-01,zone_11,2026-05-11T00:00:00Z,120.5,0.443,92.64,979.82,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-11T00:00:00Z,120.5,0.448,87.75,1013.07,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-11T00:00:00Z,5.03,0.02,30.35,104.16,0.0,safe
SNS-zone_14-01,zone_14,2026-05-11T00:00:00Z,4.78,0.024,33.82,114.81,0.0,safe
SNS-zone_15-01,zone_15,2026-05-11T00:00:00Z,5.65,0.021,35.29,108.27,0.0,safe
SNS-zone_16-01,zone_16,2026-05-11T00:00:00Z,4.22,0.019,39.16,109.9,0.0,safe
SNS-zone_01-01,zone_01,2026-05-12T00:00:00Z,3.48,0.024,33.1,99.66,0.0,safe
SNS-zone_02-01,zone_02,2026-05-12T00:00:00Z,5.39,0.018,33.68,112.96,0.0,safe
SNS-zone_03-01,zone_03,2026-05-12T00:00:00Z,5.76,0.016,43.23,126.58,0.0,safe
SNS-zone_04-01,zone_04,2026-05-12T00:00:00Z,5.82,0.027,33.29,110.51,0.0,safe
SNS-zone_05-01,zone_05,2026-05-12T00:00:00Z,4.41,0.02,30.89,107.82,0.0,safe
SNS-zone_06-01,zone_06,2026-05-12T00:00:00Z,54.31,0.169,67.85,453.78,0.0,warning
SNS-zone_07-01,zone_07,2026-05-12T00:00:00Z,54.85,0.186,62.36,448.35,0.0,warning
SNS-zone_08-01,zone_08,2026-05-12T00:00:00Z,53.55,0.186,62.44,477.87,0.0,warning
SNS-zone_09-01,zone_09,2026-05-12T00:00:00Z,3.98,0.028,30.05,91.45,0.0,safe
SNS-zone_10-01,zone_10,2026-05-12T00:00:00Z,53.01,0.177,68.02,491.71,0.0,warning
SNS-zone_11-01,zone_11,2026-05-12T00:00:00Z,120.5,0.434,92.39,1033.98,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-12T00:00:00Z,120.5,0.438,90.34,1031.73,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-12T00:00:00Z,3.56,0.01,32.38,91.49,0.0,safe
SNS-zone_14-01,zone_14,2026-05-12T00:00:00Z,3.4,0.018,32.03,107.52,0.0,safe
SNS-zone_15-01,zone_15,2026-05-12T00:00:00Z,4.42,0.023,34.54,107.73,0.0,safe
SNS-zone_16-01,zone_16,2026-05-12T00:00:00Z,4.07,0.023,41.48,114.53,0.0,safe
SNS-zone_01-01,zone_01,2026-05-13T00:00:00Z,3.86,0.01,34.52,105.33,0.6,safe
SNS-zone_02-01,zone_02,2026-05-13T00:00:00Z,4.85,0.02,33.84,102.31,0.6,safe
SNS-zone_03-01,zone_03,2026-05-13T00:00:00Z,5.6,0.023,42.12,113.89,0.6,safe
SNS-zone_04-01,zone_04,2026-05-13T00:00:00Z,5.79,0.019,33.12,107.17,0.6,safe
SNS-zone_05-01,zone_05,2026-05-13T00:00:00Z,4.0,0.026,31.55,100.5,0.6,safe
SNS-zone_06-01,zone_06,2026-05-13T00:00:00Z,55.59,0.189,69.08,464.5,0.6,warning
SNS-zone_07-01,zone_07,2026-05-13T00:00:00Z,51.83,0.178,64.27,437.05,0.6,warning
SNS-zone_08-01,zone_08,2026-05-13T00:00:00Z,54.16,0.175,64.55,479.64,0.6,warning
SNS-zone_09-01,zone_09,2026-05-13T00:00:00Z,4.03,0.018,31.11,99.93,0.6,safe
SNS-zone_10-01,zone_10,2026-05-13T00:00:00Z,54.58,0.192,64.77,491.0,0.6,warning
SNS-zone_11-01,zone_11,2026-05-13T00:00:00Z,120.5,0.445,91.5,1033.03,0.6,evacuation
SNS-zone_12-01,zone_12,2026-05-13T00:00:00Z,120.5,0.453,92.33,1016.83,0.6,evacuation
SNS-zone_13-01,zone_13,2026-05-13T00:00:00Z,4.81,0.022,28.95,95.86,0.6,safe
SNS-zone_14-01,zone_14,2026-05-13T00:00:00Z,3.39,0.021,33.59,106.35,0.6,safe
SNS-zone_15-01,zone_15,2026-05-13T00:00:00Z,4.45,0.024,35.45,111.36,0.6,safe
SNS-zone_16-01,zone_16,2026-05-13T00:00:00Z,4.02,0.017,37.91,114.86,0.6,safe
SNS-zone_01-01,zone_01,2026-05-14T00:00:00Z,2.74,0.014,35.22,98.87,0.0,safe
SNS-zone_02-01,zone_02,2026-05-14T00:00:00Z,2.6,0.015,34.51,99.14,0.0,safe
SNS-zone_03-01,zone_03,2026-05-14T00:00:00Z,5.48,0.021,42.61,113.83,0.0,safe
SNS-zone_04-01,zone_04,2026-05-14T00:00:00Z,6.77,0.025,33.61,108.05,0.0,safe
SNS-zone_05-01,zone_05,2026-05-14T00:00:00Z,4.46,0.021,28.0,105.05,0.0,safe
SNS-zone_06-01,zone_06,2026-05-14T00:00:00Z,53.93,0.18,69.12,453.38,0.0,warning
SNS-zone_07-01,zone_07,2026-05-14T00:00:00Z,52.79,0.172,66.94,455.58,0.0,warning
SNS-zone_08-01,zone_08,2026-05-14T00:00:00Z,56.84,0.195,63.8,491.18,0.0,warning
SNS-zone_09-01,zone_09,2026-05-14T00:00:00Z,4.47,0.023,31.91,106.93,0.0,safe
SNS-zone_10-01,zone_10,2026-05-14T00:00:00Z,55.1,0.19,65.59,491.87,0.0,warning
SNS-zone_11-01,zone_11,2026-05-14T00:00:00Z,120.5,0.452,91.84,1023.14,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-14T00:00:00Z,120.5,0.469,88.16,1023.17,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-14T00:00:00Z,3.25,0.021,32.32,100.27,0.0,safe
SNS-zone_14-01,zone_14,2026-05-14T00:00:00Z,3.34,0.019,32.58,100.08,0.0,safe
SNS-zone_15-01,zone_15,2026-05-14T00:00:00Z,2.09,0.02,34.8,99.5,0.0,safe
SNS-zone_16-01,zone_16,2026-05-14T00:00:00Z,4.27,0.017,38.64,105.87,0.0,safe
SNS-zone_01-01,zone_01,2026-05-15T00:00:00Z,5.04,0.022,32.27,100.72,0.0,safe
SNS-zone_02-01,zone_02,2026-05-15T00:00:00Z,5.26,0.024,33.87,99.87,0.0,safe
SNS-zone_03-01,zone_03,2026-05-15T00:00:00Z,6.57,0.023,41.27,124.74,0.0,safe
SNS-zone_04-01,zone_04,2026-05-15T00:00:00Z,5.68,0.029,31.96,106.24,0.0,safe
SNS-zone_05-01,zone_05,2026-05-15T00:00:00Z,3.6,0.019,32.51,99.28,0.0,safe
SNS-zone_06-01,zone_06,2026-05-15T00:00:00Z,55.96,0.199,68.19,464.08,0.0,warning
SNS-zone_07-01,zone_07,2026-05-15T00:00:00Z,53.69,0.186,65.73,449.93,0.0,warning
SNS-zone_08-01,zone_08,2026-05-15T00:00:00Z,54.3,0.201,66.79,485.78,0.0,warning
SNS-zone_09-01,zone_09,2026-05-15T00:00:00Z,3.27,0.019,34.02,101.54,0.0,safe
SNS-zone_10-01,zone_10,2026-05-15T00:00:00Z,53.26,0.174,67.83,485.56,0.0,warning
SNS-zone_11-01,zone_11,2026-05-15T00:00:00Z,120.5,0.441,99.45,1023.63,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-15T00:00:00Z,120.5,0.462,91.16,1040.82,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-15T00:00:00Z,5.19,0.019,29.3,98.54,0.0,safe
SNS-zone_14-01,zone_14,2026-05-15T00:00:00Z,4.55,0.018,34.5,102.8,0.0,safe
SNS-zone_15-01,zone_15,2026-05-15T00:00:00Z,4.1,0.02,34.42,101.65,0.0,safe
SNS-zone_16-01,zone_16,2026-05-15T00:00:00Z,5.25,0.015,38.85,109.8,0.0,safe
SNS-zone_01-01,zone_01,2026-05-16T00:00:00Z,4.49,0.015,33.77,103.24,0.1,safe
SNS-zone_02-01,zone_02,2026-05-16T00:00:00Z,3.89,0.021,34.13,105.04,0.1,safe
SNS-zone_03-01,zone_03,2026-05-16T00:00:00Z,6.31,0.016,43.6,121.72,0.1,safe
SNS-zone_04-01,zone_04,2026-05-16T00:00:00Z,4.37,0.02,33.68,98.35,0.1,safe
SNS-zone_05-01,zone_05,2026-05-16T00:00:00Z,3.18,0.022,27.87,88.9,0.1,safe
SNS-zone_06-01,zone_06,2026-05-16T00:00:00Z,54.6,0.19,71.97,429.32,0.1,warning
SNS-zone_07-01,zone_07,2026-05-16T00:00:00Z,53.46,0.197,62.88,445.23,0.1,warning
SNS-zone_08-01,zone_08,2026-05-16T00:00:00Z,52.69,0.181,66.78,485.18,0.1,warning
SNS-zone_09-01,zone_09,2026-05-16T00:00:00Z,5.21,0.019,32.67,102.57,0.1,safe
SNS-zone_10-01,zone_10,2026-05-16T00:00:00Z,54.85,0.179,65.63,487.05,0.1,warning
SNS-zone_11-01,zone_11,2026-05-16T00:00:00Z,120.5,0.457,91.87,1016.05,0.1,evacuation
SNS-zone_12-01,zone_12,2026-05-16T00:00:00Z,120.5,0.436,89.96,1023.61,0.1,evacuation
SNS-zone_13-01,zone_13,2026-05-16T00:00:00Z,4.53,0.025,32.87,105.73,0.1,safe
SNS-zone_14-01,zone_14,2026-05-16T00:00:00Z,3.67,0.019,33.31,99.93,0.1,safe
SNS-zone_15-01,zone_15,2026-05-16T00:00:00Z,5.15,0.017,35.08,106.53,0.1,safe
SNS-zone_16-01,zone_16,2026-05-16T00:00:00Z,5.88,0.023,37.62,109.59,0.1,safe
SNS-zone_01-01,zone_01,2026-05-17T00:00:00Z,3.72,0.017,35.03,96.24,0.1,safe
SNS-zone_02-01,zone_02,2026-05-17T00:00:00Z,4.89,0.018,35.16,104.09,0.1,safe
SNS-zone_03-01,zone_03,2026-05-17T00:00:00Z,5.87,0.024,41.06,122.79,0.1,safe
SNS-zone_04-01,zone_04,2026-05-17T00:00:00Z,6.44,0.027,34.75,113.47,0.1,safe
SNS-zone_05-01,zone_05,2026-05-17T00:00:00Z,4.38,0.019,31.58,103.54,0.1,safe
SNS-zone_06-01,zone_06,2026-05-17T00:00:00Z,53.29,0.174,67.03,445.86,0.1,warning
SNS-zone_07-01,zone_07,2026-05-17T00:00:00Z,57.55,0.185,63.54,473.4,0.1,warning
SNS-zone_08-01,zone_08,2026-05-17T00:00:00Z,54.08,0.178,65.67,478.29,0.1,warning
SNS-zone_09-01,zone_09,2026-05-17T00:00:00Z,2.69,0.017,32.89,96.7,0.1,safe
SNS-zone_10-01,zone_10,2026-05-17T00:00:00Z,52.06,0.177,63.06,473.82,0.1,warning
SNS-zone_11-01,zone_11,2026-05-17T00:00:00Z,120.5,0.431,91.34,1032.8,0.1,evacuation
SNS-zone_12-01,zone_12,2026-05-17T00:00:00Z,120.5,0.445,94.24,1026.05,0.1,evacuation
SNS-zone_13-01,zone_13,2026-05-17T00:00:00Z,5.12,0.018,29.56,97.79,0.1,safe
SNS-zone_14-01,zone_14,2026-05-17T00:00:00Z,4.62,0.017,32.43,100.28,0.1,safe
SNS-zone_15-01,zone_15,2026-05-17T00:00:00Z,3.11,0.022,36.83,108.11,0.1,safe
SNS-zone_16-01,zone_16,2026-05-17T00:00:00Z,4.37,0.017,38.51,113.69,0.1,safe
SNS-zone_01-01,zone_01,2026-05-18T00:00:00Z,4.8,0.019,35.64,104.33,0.1,safe
SNS-zone_02-01,zone_02,2026-05-18T00:00:00Z,3.46,0.024,33.17,111.59,0.1,safe
SNS-zone_03-01,zone_03,2026-05-18T00:00:00Z,6.28,0.029,39.97,121.35,0.1,safe
SNS-zone_04-01,zone_04,2026-05-18T00:00:00Z,6.86,0.02,33.37,105.66,0.1,safe
SNS-zone_05-01,zone_05,2026-05-18T00:00:00Z,4.13,0.018,31.98,100.31,0.1,safe
SNS-zone_06-01,zone_06,2026-05-18T00:00:00Z,52.16,0.178,69.11,439.85,0.1,warning
SNS-zone_07-01,zone_07,2026-05-18T00:00:00Z,53.47,0.167,64.56,445.58,0.1,warning
SNS-zone_08-01,zone_08,2026-05-18T00:00:00Z,56.43,0.183,63.16,479.55,0.1,warning
SNS-zone_09-01,zone_09,2026-05-18T00:00:00Z,4.97,0.02,31.15,96.93,0.1,safe
SNS-zone_10-01,zone_10,2026-05-18T00:00:00Z,57.19,0.2,64.52,486.47,0.1,warning
SNS-zone_11-01,zone_11,2026-05-18T00:00:00Z,120.5,0.453,87.72,989.6,0.1,evacuation
SNS-zone_12-01,zone_12,2026-05-18T00:00:00Z,120.5,0.443,89.96,1009.17,0.1,evacuation
SNS-zone_13-01,zone_13,2026-05-18T00:00:00Z,3.62,0.02,30.01,100.0,0.1,safe
SNS-zone_14-01,zone_14,2026-05-18T00:00:00Z,4.31,0.021,33.08,102.08,0.1,safe
SNS-zone_15-01,zone_15,2026-05-18T00:00:00Z,3.99,0.02,37.4,103.74,0.1,safe
SNS-zone_16-01,zone_16,2026-05-18T00:00:00Z,3.0,0.019,39.99,114.27,0.1,safe
SNS-zone_01-01,zone_01,2026-05-19T00:00:00Z,5.76,0.023,33.43,107.13,0.0,safe
SNS-zone_02-01,zone_02,2026-05-19T00:00:00Z,3.04,0.021,32.84,100.35,0.0,safe
SNS-zone_03-01,zone_03,2026-05-19T00:00:00Z,6.73,0.025,42.43,122.97,0.0,safe
SNS-zone_04-01,zone_04,2026-05-19T00:00:00Z,5.9,0.023,31.83,107.75,0.0,safe
SNS-zone_05-01,zone_05,2026-05-19T00:00:00Z,3.76,0.015,31.34,102.41,0.0,safe
SNS-zone_06-01,zone_06,2026-05-19T00:00:00Z,55.39,0.174,69.1,452.15,0.0,warning
SNS-zone_07-01,zone_07,2026-05-19T00:00:00Z,56.67,0.182,64.92,451.69,0.0,warning
SNS-zone_08-01,zone_08,2026-05-19T00:00:00Z,56.68,0.186,60.93,496.85,0.0,warning
SNS-zone_09-01,zone_09,2026-05-19T00:00:00Z,5.18,0.024,32.59,103.25,0.0,safe
SNS-zone_10-01,zone_10,2026-05-19T00:00:00Z,52.24,0.177,68.62,483.99,0.0,warning
SNS-zone_11-01,zone_11,2026-05-19T00:00:00Z,120.5,0.44,91.89,1029.44,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-19T00:00:00Z,120.5,0.441,91.25,1002.07,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-19T00:00:00Z,4.64,0.019,29.74,97.74,0.0,safe
SNS-zone_14-01,zone_14,2026-05-19T00:00:00Z,5.14,0.016,34.57,106.51,0.0,safe
SNS-zone_15-01,zone_15,2026-05-19T00:00:00Z,3.58,0.017,35.62,100.55,0.0,safe
SNS-zone_16-01,zone_16,2026-05-19T00:00:00Z,3.86,0.017,38.93,105.05,0.0,safe
SNS-zone_01-01,zone_01,2026-05-20T00:00:00Z,4.27,0.019,35.04,102.76,0.0,safe
SNS-zone_02-01,zone_02,2026-05-20T00:00:00Z,3.88,0.021,35.11,102.42,0.0,safe
SNS-zone_03-01,zone_03,2026-05-20T00:00:00Z,5.03,0.018,42.85,117.59,0.0,safe
SNS-zone_04-01,zone_04,2026-05-20T00:00:00Z,5.35,0.015,34.06,108.49,0.0,safe
SNS-zone_05-01,zone_05,2026-05-20T00:00:00Z,4.63,0.018,29.19,97.87,0.0,safe
SNS-zone_06-01,zone_06,2026-05-20T00:00:00Z,54.72,0.164,67.04,465.37,0.0,warning
SNS-zone_07-01,zone_07,2026-05-20T00:00:00Z,54.92,0.181,61.97,449.13,0.0,warning
SNS-zone_08-01,zone_08,2026-05-20T00:00:00Z,55.82,0.19,63.59,499.44,0.0,warning
SNS-zone_09-01,zone_09,2026-05-20T00:00:00Z,4.18,0.014,33.07,97.05,0.0,safe
SNS-zone_10-01,zone_10,2026-05-20T00:00:00Z,52.97,0.198,60.42,480.3,0.0,warning
SNS-zone_11-01,zone_11,2026-05-20T00:00:00Z,120.5,0.457,94.65,1015.11,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-20T00:00:00Z,120.5,0.427,89.83,1001.26,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-20T00:00:00Z,4.45,0.018,30.38,100.66,0.0,safe
SNS-zone_14-01,zone_14,2026-05-20T00:00:00Z,3.28,0.027,33.16,106.13,0.0,safe
SNS-zone_15-01,zone_15,2026-05-20T00:00:00Z,4.62,0.019,34.3,103.62,0.0,safe
SNS-zone_16-01,zone_16,2026-05-20T00:00:00Z,4.0,0.021,36.47,104.17,0.0,safe
SNS-zone_01-01,zone_01,2026-05-21T00:00:00Z,4.04,0.02,33.71,104.68,0.0,safe
SNS-zone_02-01,zone_02,2026-05-21T00:00:00Z,2.29,0.014,34.54,97.57,0.0,safe
SNS-zone_03-01,zone_03,2026-05-21T00:00:00Z,7.06,0.014,41.79,120.42,0.0,safe
SNS-zone_04-01,zone_04,2026-05-21T00:00:00Z,5.84,0.028,35.61,110.37,0.0,safe
SNS-zone_05-01,zone_05,2026-05-21T00:00:00Z,3.58,0.025,31.57,97.52,0.0,safe
SNS-zone_06-01,zone_06,2026-05-21T00:00:00Z,52.3,0.184,67.53,433.47,0.0,warning
SNS-zone_07-01,zone_07,2026-05-21T00:00:00Z,53.86,0.179,64.62,451.46,0.0,warning
SNS-zone_08-01,zone_08,2026-05-21T00:00:00Z,52.69,0.182,62.84,467.65,0.0,warning
SNS-zone_09-01,zone_09,2026-05-21T00:00:00Z,3.63,0.022,32.35,102.98,0.0,safe
SNS-zone_10-01,zone_10,2026-05-21T00:00:00Z,55.6,0.2,67.26,491.91,0.0,warning
SNS-zone_11-01,zone_11,2026-05-21T00:00:00Z,120.5,0.428,92.05,997.03,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-21T00:00:00Z,120.5,0.448,86.39,1022.05,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-21T00:00:00Z,3.89,0.013,31.33,96.17,0.0,safe
SNS-zone_14-01,zone_14,2026-05-21T00:00:00Z,4.75,0.022,34.25,105.09,0.0,safe
SNS-zone_15-01,zone_15,2026-05-21T00:00:00Z,3.14,0.016,34.37,108.08,0.0,safe
SNS-zone_16-01,zone_16,2026-05-21T00:00:00Z,3.45,0.012,38.77,105.9,0.0,safe
SNS-zone_01-01,zone_01,2026-05-22T00:00:00Z,3.99,0.011,34.66,103.02,0.0,safe
SNS-zone_02-01,zone_02,2026-05-22T00:00:00Z,6.44,0.021,34.64,110.04,0.0,safe
SNS-zone_03-01,zone_03,2026-05-22T00:00:00Z,6.8,0.025,40.83,123.13,0.0,safe
SNS-zone_04-01,zone_04,2026-05-22T00:00:00Z,5.16,0.021,32.47,102.49,0.0,safe
SNS-zone_05-01,zone_05,2026-05-22T00:00:00Z,5.31,0.026,32.34,102.2,0.0,safe
SNS-zone_06-01,zone_06,2026-05-22T00:00:00Z,54.93,0.177,68.89,464.1,0.0,warning
SNS-zone_07-01,zone_07,2026-05-22T00:00:00Z,54.58,0.185,65.56,459.96,0.0,warning
SNS-zone_08-01,zone_08,2026-05-22T00:00:00Z,55.39,0.178,62.9,480.87,0.0,warning
SNS-zone_09-01,zone_09,2026-05-22T00:00:00Z,3.13,0.014,32.0,99.75,0.0,safe
SNS-zone_10-01,zone_10,2026-05-22T00:00:00Z,54.21,0.167,69.48,474.75,0.0,warning
SNS-zone_11-01,zone_11,2026-05-22T00:00:00Z,120.5,0.445,91.62,1008.92,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-22T00:00:00Z,120.5,0.447,92.52,1017.4,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-22T00:00:00Z,4.06,0.024,31.48,100.23,0.0,safe
SNS-zone_14-01,zone_14,2026-05-22T00:00:00Z,4.0,0.021,31.55,95.76,0.0,safe
SNS-zone_15-01,zone_15,2026-05-22T00:00:00Z,4.18,0.027,36.42,94.01,0.0,safe
SNS-zone_16-01,zone_16,2026-05-22T00:00:00Z,2.56,0.021,39.57,109.16,0.0,safe
SNS-zone_01-01,zone_01,2026-05-23T00:00:00Z,4.32,0.01,34.88,107.73,0.0,safe
SNS-zone_02-01,zone_02,2026-05-23T00:00:00Z,4.43,0.022,35.53,106.4,0.0,safe
SNS-zone_03-01,zone_03,2026-05-23T00:00:00Z,5.03,0.018,40.98,118.81,0.0,safe
SNS-zone_04-01,zone_04,2026-05-23T00:00:00Z,6.64,0.014,34.47,123.27,0.0,safe
SNS-zone_05-01,zone_05,2026-05-23T00:00:00Z,3.32,0.025,29.35,85.85,0.0,safe
SNS-zone_06-01,zone_06,2026-05-23T00:00:00Z,57.5,0.191,67.12,460.23,0.0,warning
SNS-zone_07-01,zone_07,2026-05-23T00:00:00Z,56.49,0.194,65.32,459.94,0.0,warning
SNS-zone_08-01,zone_08,2026-05-23T00:00:00Z,57.42,0.203,61.94,497.58,0.0,warning
SNS-zone_09-01,zone_09,2026-05-23T00:00:00Z,3.26,0.023,31.3,96.71,0.0,safe
SNS-zone_10-01,zone_10,2026-05-23T00:00:00Z,55.01,0.171,67.97,492.64,0.0,warning
SNS-zone_11-01,zone_11,2026-05-23T00:00:00Z,120.5,0.444,94.36,1010.16,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-23T00:00:00Z,120.5,0.455,93.83,1035.89,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-23T00:00:00Z,2.95,0.019,29.73,95.04,0.0,safe
SNS-zone_14-01,zone_14,2026-05-23T00:00:00Z,5.6,0.022,33.38,108.83,0.0,safe
SNS-zone_15-01,zone_15,2026-05-23T00:00:00Z,3.43,0.014,36.51,103.28,0.0,safe
SNS-zone_16-01,zone_16,2026-05-23T00:00:00Z,4.57,0.016,38.28,108.53,0.0,safe
SNS-zone_01-01,zone_01,2026-05-24T00:00:00Z,3.92,0.015,36.28,108.76,0.0,safe
SNS-zone_02-01,zone_02,2026-05-24T00:00:00Z,3.13,0.015,36.89,104.99,0.0,safe
SNS-zone_03-01,zone_03,2026-05-24T00:00:00Z,6.5,0.02,43.93,121.64,0.0,safe
SNS-zone_04-01,zone_04,2026-05-24T00:00:00Z,5.6,0.019,34.68,108.27,0.0,safe
SNS-zone_05-01,zone_05,2026-05-24T00:00:00Z,3.94,0.022,29.45,93.2,0.0,safe
SNS-zone_06-01,zone_06,2026-05-24T00:00:00Z,51.41,0.17,67.9,428.07,0.0,warning
SNS-zone_07-01,zone_07,2026-05-24T00:00:00Z,51.42,0.175,66.05,452.31,0.0,warning
SNS-zone_08-01,zone_08,2026-05-24T00:00:00Z,54.42,0.184,65.02,495.75,0.0,warning
SNS-zone_09-01,zone_09,2026-05-24T00:00:00Z,3.68,0.021,32.2,93.16,0.0,safe
SNS-zone_10-01,zone_10,2026-05-24T00:00:00Z,54.62,0.181,64.22,486.35,0.0,warning
SNS-zone_11-01,zone_11,2026-05-24T00:00:00Z,120.5,0.449,90.6,993.93,0.0,evacuation
SNS-zone_12-01,zone_12,2026-05-24T00:00:00Z,120.5,0.463,89.64,1002.83,0.0,evacuation
SNS-zone_13-01,zone_13,2026-05-24T00:00:00Z,5.22,0.025,29.98,90.55,0.0,safe
SNS-zone_14-01,zone_14,2026-05-24T00:00:00Z,5.38,0.022,33.13,104.23,0.0,safe
SNS-zone_15-01,zone_15,2026-05-24T00:00:00Z,3.31,0.016,37.87,102.51,0.0,safe
SNS-zone_16-01,zone_16,2026-05-24T00:00:00Z,4.29,0.024,36.95,102.77,0.0,safe
SNS-zone_01-01,zone_01,2026-05-25T00:00:00Z,3.19,0.026,34.5,98.11,0.0,safe
SNS-zone_02-01,zone_02,2026-05-25T00:00:00Z,3.3,0.017,35.08,99.83,0.0,safe
SNS-zone_03-01,zone_03,2026-05-25T00:00:00Z,5.84,0.023,41.19,123.5,0.0,safe
SNS-zone_04-01,zone_04,2026-05-25T00:00:00Z,7.38,0.024,32.85,116.25,0.0,safe
SNS-zone_05-01,zone_05,2026-05-25T00:00:00Z,2.99,0.013,30.03,96.97,0.0,safe
SNS-zone_06-01,zone_06,2026-05-25T00:00:00Z,55.34,0.174,69.78,466.54,0.0,warning
SNS-zone_07-01,zone_07,2026-05-25T00:00:00Z,54.58,0.182,64.86,447.23,0.0,warning
SNS-zone_08-01,zone_08,2026-05-25T00:00:00Z,54.99,0.198,64.44,462.59,0.0,warning
SNS-zone_09-01,zone_09,2026-05-25T00:00:00Z,4.12,0.023,31.27,97.88,0.0,safe
SNS-zone_10-01,zone_10,2026-05-25T00:00:00Z,53.87,0.185,63.69,491.24,0.0,warning
SNS-zone_11-01,zone_11,2026-05-25T00:00:00Z,120.5,0.441,91.08,996.77,0.0,evacuation
